"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","5.7","","","","1"
"2015","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","6.1","","","","1"
"2016","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","6.2","","","","1"
"2017","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","3.1","","","","1"
"2018","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","1.6","","","","1"
"2019","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","1.7","","","","1"
"2020","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","1.0","","","","1"
"2021","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","0.4","","","","1"
"2022","Rivière-du-Loup, Quebec","2011S0504405","Rate","257","units","0","v733450","68","0.3","","","","1"
"2014","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","2.0","","","","1"
"2015","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","4.3","","","","1"
"2016","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","3.7","","","","1"
"2017","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","7.1","","","","1"
"2018","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","6.0","","","","1"
"2019","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","5.4","","","","1"
"2020","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","1.2","","","","1"
"2021","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","3.2","","","","1"
"2022","Roberval, Quebec","2011A00052491025","Rate","257","units","0","v733487","69","0.0","","","","1"
"2014","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","2.0","","","","1"
"2015","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","3.3","","","","1"
"2016","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","2.9","","","","1"
"2017","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","3.1","","","","1"
"2018","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","0.9","","","","1"
"2019","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","0.4","","","","1"
"2020","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","1.0","","","","1"
"2021","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","0.3","","","","1"
"2022","Rouyn-Noranda, Quebec","2011S0504485","Rate","257","units","0","v733452","70","0.7","","","","1"
"2014","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","1.8","","","","1"
"2015","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","2.6","","","","1"
"2016","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","7.0","","","","1"
"2017","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","6.4","","","","1"
"2018","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","3.6","","","","1"
"2019","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","1.9","","","","1"
"2020","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","2.9","","","","1"
"2021","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","1.5","","","","1"
"2022","Saint-Félicien, Quebec","2011A00052491042","Rate","257","units","0","v4419487","99","0.5","","","","1"
"2014","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","4.3","","","","1"
"2015","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","3.3","","","","1"
"2016","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","3.1","","","","1"
"2017","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","2.7","","","","1"
"2018","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","2.4","","","","1"
"2019","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","1.4","","","","1"
"2020","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","0.7","","","","1"
"2021","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","0.2","","","","1"
"2022","Saint-Georges, Quebec","2011S0504428","Rate","257","units","0","v733453","71","0.8","","","","1"
"2014","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","12.6","","","","1"
"2015","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","3.7","","","","1"
"2016","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","5.9","","","","1"
"2017","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2018","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2019","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2020","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2021","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2022","Saint-Lin--Laurentides, Quebec","2011A00052463048","Rate","257","units","0","v20662182","109","","F","","","1"
"2014","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","7.4","","","","1"
"2015","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","6.4","","","","1"
"2016","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","6.9","","","","1"
"2017","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","4.0","","","","1"
"2018","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","5.4","","","","1"
"2019","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","2.4","","","","1"
"2020","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","0.4","","","","1"
"2021","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","1.0","","","","1"
"2022","Sainte-Adèle, Quebec","2011A00052477022","Rate","257","units","0","v53843519","150","0.3","","","","1"
"2014","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","4.8","","","","1"
"2015","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","3.4","","","","1"
"2016","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","2.1","","","","1"
"2017","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","1.7","","","","1"
"2018","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","1.6","","","","1"
"2019","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","3.6","","","","1"
"2020","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","0.2","","","","1"
"2021","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","0.8","","","","1"
"2022","Sainte-Marie, Quebec","2011A00052426030","Rate","257","units","0","v733489","72","1.3","","","","1"
"2014","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","1.9","","","","1"
"2015","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","3.3","","","","1"
"2016","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","2.8","","","","1"
"2017","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","","F","","","1"
"2018","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","0.0","","","","1"
"2019","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","2.9","","","","1"
"2020","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","0.0","","","","1"
"2021","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","0.0","","","","1"
"2022","Sainte- Sophie, Quebec","2475028","Rate","257","units","0","v53843520","151","0.0","","","","1"
"2014","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","1.5","","","","1"
"2015","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","2.4","","","","1"
"2016","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.6","","","","1"
"2017","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.0","","","","1"
"2018","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.8","","","","1"
"2019","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","1.0","","","","1"
"2020","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.0","","","","1"
"2021","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.3","","","","1"
"2022","Salmon Arm, British Columbia","2011S0504920","Rate","257","units","0","v733488","73","0.4","","","","1"
"2014","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","3.6","","","","1"
"2015","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","","F","","","1"
"2016","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","2.0","","","","1"
"2017","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","3.0","","","","1"
"2018","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","3.6","","","","1"
"2019","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","1.2","","","","1"
"2020","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","0.9","","","","1"
"2021","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","","F","","","1"
"2022","Salaberry-de-Valleyfield, Quebec","2011S0504465","Rate","257","units","0","v733468","89","0.2","","","","1"
"2014","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","3.7","","","","1"
"2015","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.7","","","","1"
"2016","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","6.7","","","","1"
"2017","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.3","","","","1"
"2018","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","3.3","","","","1"
"2019","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.7","","","","1"
"2020","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.6","","","","1"
"2021","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.0","","","","1"
"2022","Saugeen Shores, Ontario","2011A00053541045","Rate","257","units","0","v20662184","111","0.6","","","","1"
"2014","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2015","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2016","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2017","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2018","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2019","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2020","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2021","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2022","Scugog, Ontario","2011A00053518020","Rate","257","units","0","v53843521","152","","F","","","1"
"2014","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","2.2","","","","1"
"2015","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","5.2","","","","1"
"2016","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","8.0","","","","1"
"2017","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","9.7","","","","1"
"2018","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","9.4","","","","1"
"2019","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","7.3","","","","1"
"2020","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","6.0","","","","1"
"2021","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","3.9","","","","1"
"2022","Sept-Îles, Quebec","2011S0504412","Rate","257","units","0","v733454","74","1.4","","","","1"
"2014","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","7.9","","","","1"
"2015","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","8.2","","","","1"
"2016","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","9.1","","","","1"
"2017","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","10.1","","","","1"
"2018","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","6.8","","","","1"
"2019","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","2.2","","","","1"
"2020","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","2.5","","","","1"
"2021","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","1.8","","","","1"
"2022","Sorel-Tracy, Quebec","2011S0504454","Rate","257","units","0","v733456","77","0.8","","","","1"
"2014","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","3.6","","","","1"
"2015","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.3","","","","1"
"2016","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.0","","","","1"
"2017","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.0","","","","1"
"2018","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.3","","","","1"
"2019","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.3","","","","1"
"2020","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","1.5","","","","1"
"2021","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.4","","","","1"
"2022","Squamish, British Columbia","2011S0504934","Rate","257","units","0","v733491","76","0.7","","","","1"
"2014","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2015","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2016","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2017","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2018","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2019","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2020","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2021","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2022","St. Andrews, Ontario","3501011","Rate","257","units","0","v53843492","153","","F","","","1"
"2014","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","3.1","","","","1"
"2015","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","4.1","","","","1"
"2016","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","1.3","","","","1"
"2017","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","0.0","","","","1"
"2018","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","1.2","","","","1"
"2019","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","1.3","","","","1"
"2020","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","1.7","","","","1"
"2021","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","2.7","","","","1"
"2022","Steinbach, Manitoba","2011S0504605","Rate","257","units","0","v53843522","154","1.9","","","","1"
"2014","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","3.2","","","","1"
"2015","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","3.0","","","","1"
"2016","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","3.3","","","","1"
"2017","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.8","","","","1"
"2018","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.7","","","","1"
"2019","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.6","","","","1"
"2020","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.3","","","","1"
"2021","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.2","","","","1"
"2022","Stratford, Ontario","2011S0504553","Rate","257","units","0","v733457","78","1.7","","","","1"
"2014","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","0.0","","","","1"
"2015","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","2.8","","","","1"
"2016","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","12.2","","","","1"
"2017","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","10.0","","","","1"
"2018","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","7.7","","","","1"
"2019","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","8.0","","","","1"
"2020","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","4.0","","","","1"
"2021","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","6.0","","","","1"
"2022","Strathmore, Alberta","2011S0504826","Rate","257","units","0","v53843523","155","0.7","","","","1"
"2014","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2015","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2016","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2017","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2018","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2019","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2020","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2021","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2022","Summerland, British Columbia","2011A00055907035","Rate","257","units","0","v42136014","123","","F","","","1"
"2014","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","3.1","","","","1"
"2015","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","7.6","","","","1"
"2016","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","4.0","","","","1"
"2017","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","3.0","","","","1"
"2018","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","1.1","","","","1"
"2019","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","1.1","","","","1"
"2020","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","1.5","","","","1"
"2021","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","1.1","","","","1"
"2022","Summerside, Prince Edward Island","2011S0504110","Rate","257","units","0","v733458","80","0.8","","","","1"
"2014","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","6.8","","","","1"
"2015","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","5.2","","","","1"
"2016","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","10.2","","","","1"
"2017","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","13.1","","","","1"
"2018","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","9.4","","","","1"
"2019","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","23.2","","","","1"
"2020","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","10.4","","","","1"
"2021","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","6.6","","","","1"
"2022","Swift Current, Saskatchewan","2011S0504720","Rate","257","units","0","v733459","81","10.0","","","","1"
"2014","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","6.2","","","","1"
"2015","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","9.4","","","","1"
"2016","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","20.3","","","","1"
"2017","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","25.0","","","","1"
"2018","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","14.0","","","","1"
"2019","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","9.7","","","","1"
"2020","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","16.1","","","","1"
"2021","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","9.2","","","","1"
"2022","Sylvan Lake, Alberta","2011S0504831","Rate","257","units","0","v53843524","156","4.6","","","","1"
"2014","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","7.3","","","","1"
"2015","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2016","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","8.6","","","","1"
"2017","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2018","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2019","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2020","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2021","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2022","Temiskaming Shores, Ontario","2011S0504584","Rate","257","units","0","v733416","32","","F","","","1"
"2014","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","3.4","","","","1"
"2015","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","2.4","","","","1"
"2016","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","4.4","","","","1"
"2017","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","6.0","","","","1"
"2018","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","4.5","","","","1"
"2019","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","2.2","","","","1"
"2020","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","6.0","","","","1"
"2021","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","14.8","","","","1"
"2022","Terrace, British Columbia","2011S0504965","Rate","257","units","0","v733460","82","0.0","","","","1"
"2014","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2015","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2016","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2017","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2018","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2019","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2020","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2021","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2022","The Nation, Ontario","3502025","Rate","257","units","0","v53843525","157","","F","","","1"
"2014","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","7.1","","","","1"
"2015","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","7.9","","","","1"
"2016","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","11.6","","","","1"
"2017","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","9.1","","","","1"
"2018","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","8.2","","","","1"
"2019","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","7.7","","","","1"
"2020","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","4.8","","","","1"
"2021","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","2.2","","","","1"
"2022","Thetford Mines, Quebec","2011S0504430","Rate","257","units","0","v733461","83","0.4","","","","1"
"2014","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","1.7","","","","1"
"2015","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","2.0","","","","1"
"2016","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","1.1","","","","1"
"2017","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","1.6","","","","1"
"2018","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","7.7","","","","1"
"2019","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","7.4","","","","1"
"2020","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","5.7","","","","1"
"2021","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","7.6","","","","1"
"2022","Thompson, Manitoba","2011S0504640","Rate","257","units","0","v733463","84","7.5","","","","1"
"2014","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","1.8","","","","1"
"2015","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","4.6","","","","1"
"2016","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","3.2","","","","1"
"2017","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","1.6","","","","1"
"2018","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","1.3","","","","1"
"2019","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","1.3","","","","1"
"2020","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","2.4","","","","1"
"2021","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","2.3","","","","1"
"2022","Tillsonburg, Ontario","2011S0504546","Rate","257","units","0","v733464","85","3.1","","","","1"
"2014","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","4.1","","","","1"
"2015","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","4.2","","","","1"
"2016","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","5.1","","","","1"
"2017","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","","F","","","1"
"2018","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","5.2","","","","1"
"2019","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","6.7","","","","1"
